,Date,Adj_Close,Close,High,Low,Open,Volume,GDP,CPI,Unemployment_Rate,Fed_Funds_Rate
0,2014-04-01,60.66185760498047,82.87999725341797,83.2699966430664,82.7300033569336,83.06999969482422,4676800.0,18185.911,236.468,6.2,0.09
1,2014-04-02,60.552093505859375,82.7300033569336,82.94999694824219,82.44000244140625,82.81999969482422,4919200.0,18189.41941269841,236.48942857142856,6.204761904761905,0.09
2,2014-04-03,60.683837890625,82.91000366210938,83.0999984741211,82.5999984741211,82.91999816894531,3362700.0,18192.927825396826,236.51085714285713,6.20952380952381,0.09
3,2014-04-04,60.44961166381836,82.58999633789062,83.18000030517578,82.58000183105469,83.16999816894531,4404100.0,18196.436238095237,236.5322857142857,6.214285714285714,0.09
4,2014-04-07,61.415771484375,83.91000366210938,84.2300033569336,82.30000305175781,82.37000274658203,8976500.0,18199.94465079365,236.55371428571428,6.219047619047619,0.09
5,2014-04-08,61.093711853027344,83.47000122070312,84.0,83.1500015258789,83.93000030517578,6552700.0,18203.453063492063,236.57514285714285,6.223809523809524,0.09
6,2014-04-09,61.415771484375,83.91000366210938,84.0,83.27999877929688,83.47000122070312,4926400.0,18206.961476190478,236.59657142857142,6.228571428571429,0.09
7,2014-04-10,61.203487396240234,83.62000274658203,84.81999969482422,83.5999984741211,83.8499984741211,7665500.0,18210.46988888889,236.618,6.233333333333333,0.09
8,2014-04-11,60.859493255615234,83.1500015258789,84.22000122070312,81.98999786376953,81.98999786376953,6703700.0,18213.9783015873,236.63942857142857,6.238095238095238,0.09
9,2014-04-14,61.15227508544922,83.55000305175781,83.91000366210938,83.05000305175781,83.56999969482422,4617800.0,18217.486714285715,236.66085714285714,6.242857142857143,0.09
10,2014-04-15,61.452354431152344,83.95999908447266,84.04000091552734,83.54000091552734,83.97000122070312,5673800.0,18220.995126984126,236.6822857142857,6.247619047619048,0.09
11,2014-04-16,62.04519271850586,84.7699966430664,84.9800033569336,84.37000274658203,84.41999816894531,5578400.0,18224.50353968254,236.70371428571428,6.252380952380952,0.09
12,2014-04-17,62.61612319946289,85.55000305175781,85.94000244140625,84.48999786376953,85.9000015258789,11168400.0,18228.01195238095,236.72514285714286,6.257142857142857,0.09
13,2014-04-21,62.87960433959961,85.91000366210938,85.94999694824219,85.01000213623047,85.20999908447266,4889800.0,18231.520365079366,236.74657142857143,6.261904761904762,0.09
14,2014-04-22,62.3160285949707,85.13999938964844,85.83000183105469,85.13999938964844,85.83000183105469,4483300.0,18235.028777777778,236.768,6.266666666666667,0.09
15,2014-04-23,62.513671875,85.41000366210938,85.69999694824219,85.05999755859375,85.2699966430664,4805300.0,18238.53719047619,236.78942857142857,6.271428571428571,0.09
16,2014-04-24,62.59413528442383,85.5199966430664,85.66999816894531,85.0,85.37999725341797,3749700.0,18242.045603174603,236.81085714285715,6.276190476190476,0.09
17,2014-04-25,62.39653015136719,85.25,85.79000091552734,85.11000061035156,85.45999908447266,3749300.0,18245.554015873015,236.83228571428572,6.280952380952381,0.09
18,2014-04-28,63.545658111572266,86.81999969482422,87.0,85.44999694824219,85.54000091552734,5978500.0,18249.06242857143,236.8537142857143,6.285714285714286,0.09
19,2014-04-29,62.769798278808594,85.76000213623047,86.94000244140625,85.76000213623047,86.93000030517578,4869100.0,18252.57084126984,236.87514285714286,6.29047619047619,0.09
20,2014-04-30,62.86497116088867,85.88999938964844,86.06999969482422,85.43000030517578,85.7300033569336,4387500.0,18256.079253968255,236.89657142857143,6.295238095238095,0.09
21,2014-05-01,62.63077163696289,85.56999969482422,86.12999725341797,84.94999694824219,86.0,3848700.0,18259.587666666666,236.918,6.3,0.09
22,2014-05-02,62.59413528442383,85.5199966430664,85.86000061035156,85.0999984741211,85.3499984741211,3438000.0,18263.096079365077,236.93290476190478,6.29047619047619,0.09047619047619047
