,Date,Adj_Close,Close,High,Low,Open,Volume,GDP,CPI,Unemployment_Rate,Fed_Funds_Rate
26,2014-05-09,52.21316909790039,69.0999984741211,69.0999984741211,68.30000305175781,68.30000305175781,4364755.0,18280.638142857144,237.00742857142856,6.242857142857143,0.09285714285714286
27,2014-05-12,52.74210739135742,69.80000305175781,69.80000305175781,68.8499984741211,69.3499984741211,6145425.0,18284.146555555555,237.02233333333334,6.233333333333333,0.09333333333333334
28,2014-05-13,52.62876510620117,69.6500015258789,69.9000015258789,69.0999984741211,69.9000015258789,5417923.0,18287.654968253966,237.0372380952381,6.223809523809524,0.09380952380952381
29,2014-05-14,53.00657272338867,70.1500015258789,70.1500015258789,69.55000305175781,69.75,4807055.0,18291.16338095238,237.05214285714285,6.214285714285714,0.09428571428571429
30,2014-05-15,53.72439956665039,71.0999984741211,71.1500015258789,69.94999694824219,70.0,10367304.0,18294.671793650792,237.06704761904763,6.204761904761905,0.09476190476190477
31,2014-05-16,54.02665328979492,71.5,72.05000305175781,70.80000305175781,71.05000305175781,10841939.0,18298.180206349207,237.08195238095237,6.1952380952380945,0.09523809523809523
32,2014-05-19,53.49772262573242,70.80000305175781,71.55000305175781,70.80000305175781,71.3499984741211,5963218.0,18301.688619047618,237.09685714285715,6.185714285714285,0.09571428571428571
33,2014-05-20,53.30881881713867,70.55000305175781,71.19999694824219,70.4000015258789,70.94999694824219,5720286.0,18305.197031746033,237.1117619047619,6.176190476190476,0.09619047619047619
34,2014-05-21,53.271034240722656,70.5,70.75,70.30000305175781,70.44999694824219,4062302.0,18308.705444444444,237.12666666666667,6.166666666666666,0.09666666666666666
35,2014-05-22,53.119911193847656,70.30000305175781,70.8499984741211,70.0,70.6500015258789,6752709.0,18312.213857142855,237.14157142857144,6.157142857142857,0.09714285714285714
36,2014-05-23,52.89323043823242,70.0,70.3499984741211,69.75,70.30000305175781,3993784.0,18315.72226984127,237.15647619047618,6.147619047619047,0.09761904761904762
37,2014-05-26,52.779884338378906,69.8499984741211,70.0999984741211,69.75,70.05000305175781,2544685.0,18319.23068253968,237.17138095238096,6.138095238095238,0.0980952380952381
38,2014-05-27,52.553199768066406,69.55000305175781,69.9000015258789,69.3499984741211,69.80000305175781,5095711.0,18322.739095238096,237.1862857142857,6.128571428571428,0.09857142857142857
39,2014-05-28,52.85544204711914,69.94999694824219,70.19999694824219,69.44999694824219,69.8499984741211,6358731.0,18326.247507936507,237.20119047619048,6.119047619047619,0.09904761904761905
40,2014-05-30,53.08212661743164,70.25,70.25,69.9000015258789,70.0,4994283.0,18329.75592063492,237.21609523809522,6.109523809523809,0.09952380952380953
41,2014-06-01,53.063236236572266,70.2249984741211,70.42499923706055,69.97500228881836,70.25,4309265.0,18333.264333333333,237.231,6.1,0.1
42,2014-06-02,53.04434585571289,70.19999694824219,70.5999984741211,70.05000305175781,70.5,3624247.0,18336.772746031744,237.24371428571428,6.104761904761904,0.09952380952380953
43,2014-06-03,53.15769577026367,70.3499984741211,70.5,70.0,70.25,3412516.0,18340.28115873016,237.25642857142856,6.109523809523809,0.09904761904761905
44,2014-06-04,53.04434585571289,70.19999694824219,70.44999694824219,69.8499984741211,70.30000305175781,4122803.0,18343.78957142857,237.26914285714284,6.114285714285714,0.09857142857142857
45,2014-06-05,52.51541519165039,69.5,70.3499984741211,69.5,69.94999694824219,5751570.0,18347.297984126984,237.28185714285715,6.119047619047619,0.0980952380952381
46,2014-06-06,52.099822998046875,68.94999694824219,69.5,68.55000305175781,69.44999694824219,6087055.0,18350.806396825395,237.29457142857143,6.123809523809523,0.09761904761904762
47,2014-06-10,52.553199768066406,69.55000305175781,69.8499984741211,68.5999984741211,68.5999984741211,5538100.0,18354.31480952381,237.3072857142857,6.128571428571428,0.09714285714285714
48,2014-06-11,52.62876510620117,69.6500015258789,70.0,69.4000015258789,69.5,7091655.0,18357.82322222222,237.32,6.133333333333333,0.09666666666666666
49,2014-06-12,52.36429214477539,69.30000305175781,69.94999694824219,69.30000305175781,69.75,3490067.0,18361.331634920632,237.33271428571427,6.138095238095238,0.09619047619047619
50,2014-06-13,52.47763442993164,69.44999694824219,69.5999984741211,68.8499984741211,69.25,3912763.0,18364.840047619047,237.34542857142856,6.142857142857142,0.09571428571428571
51,2014-06-16,52.43985366821289,69.4000015258789,69.44999694824219,68.94999694824219,69.19999694824219,5643204.0,18368.34846031746,237.35814285714284,6.147619047619047,0.09523809523809523
52,2014-06-17,52.36429214477539,69.30000305175781,69.5999984741211,69.19999694824219,69.4000015258789,7252973.0,18371.856873015873,237.37085714285715,6.152380952380953,0.09476190476190477
53,2014-06-18,52.32650375366211,69.25,69.5999984741211,69.0999984741211,69.5,5576114.0,18375.365285714284,237.38357142857143,6.1571428571428575,0.09428571428571429
54,2014-06-19,52.43985366821289,69.4000015258789,69.5999984741211,69.3499984741211,69.4000015258789,3368667.0,18378.8736984127,237.3962857142857,6.161904761904762,0.09380952380952381
55,2014-06-20,52.666534423828125,69.69999694824219,70.0,69.4000015258789,69.6500015258789,10944121.0,18382.38211111111,237.409,6.166666666666667,0.09333333333333334
56,2014-06-23,52.666534423828125,69.69999694824219,70.05000305175781,69.44999694824219,69.80000305175781,3448359.0,18385.89052380952,237.42171428571427,6.171428571428572,0.09285714285714286
57,2014-06-24,52.931007385253906,70.05000305175781,70.19999694824219,69.5999984741211,69.8499984741211,5594627.0,18389.398936507936,237.43442857142855,6.1761904761904765,0.09238095238095238
58,2014-06-25,52.13760757446289,69.0,70.0,68.9000015258789,69.8499984741211,4876176.0,18392.907349206347,237.44714285714284,6.180952380952381,0.0919047619047619
59,2014-06-26,51.910919189453125,68.69999694824219,69.1500015258789,68.55000305175781,68.94999694824219,5083610.0,18396.415761904762,237.45985714285715,6.185714285714286,0.09142857142857143
60,2014-06-27,51.948699951171875,68.75,69.0,68.55000305175781,68.8499984741211,3525702.0,18399.924174603173,237.47257142857143,6.190476190476191,0.09095238095238095
61,2014-06-30,51.910919189453125,68.69999694824219,69.0,68.55000305175781,68.8499984741211,4237840.0,18403.432587301588,237.4852857142857,6.195238095238095,0.09047619047619047
62,2014-07-01,52.43985366821289,69.4000015258789,69.6500015258789,68.75,68.8499984741211,4331328.0,18406.941,237.498,6.2,0.09
63,2014-07-02,52.288726806640625,69.19999694824219,69.69999694824219,69.1500015258789,69.4000015258789,3387734.0,18408.29013043478,237.49634782608695,6.195652173913044,0.09
64,2014-07-03,52.779884338378906,69.8499984741211,69.8499984741211,69.19999694824219,69.4000015258789,3836897.0,18409.639260869564,237.4946956521739,6.191304347826087,0.09
65,2014-07-04,52.59097671508789,69.5999984741211,69.9000015258789,69.55000305175781,69.9000015258789,2259616.0,18410.988391304345,237.49304347826086,6.1869565217391305,0.09
66,2014-07-07,52.13760757446289,69.0,69.55000305175781,68.9000015258789,69.44999694824219,4116197.0,18412.33752173913,237.49139130434781,6.182608695652174,0.09
67,2014-07-08,51.98648452758789,68.80000305175781,69.05000305175781,68.5999984741211,68.8499984741211,3123058.0,18413.68665217391,237.48973913043477,6.178260869565217,0.09
68,2014-07-09,51.98648452758789,68.80000305175781,69.0999984741211,68.5,69.0,3436341.0,18415.035782608695,237.48808695652173,6.173913043478261,0.09
69,2014-07-10,51.72201919555664,68.44999694824219,69.0999984741211,68.30000305175781,68.69999694824219,4340972.0,18416.384913043476,237.48643478260868,6.1695652173913045,0.09
70,2014-07-11,51.72201919555664,68.44999694824219,68.80000305175781,68.1500015258789,68.5,4210647.0,18417.73404347826,237.48478260869564,6.165217391304348,0.09
71,2014-07-14,52.13760757446289,69.0,69.25,68.5999984741211,68.80000305175781,3024185.0,18419.08317391304,237.4831304347826,6.160869565217391,0.09
72,2014-07-15,51.910919189453125,68.69999694824219,69.44999694824219,68.55000305175781,68.94999694824219,4652708.0,18420.432304347825,237.48147826086955,6.156521739130435,0.09
73,2014-07-16,52.175384521484375,69.05000305175781,69.19999694824219,68.6500015258789,68.6500015258789,3502514.0,18421.781434782606,237.4798260869565,6.1521739130434785,0.09
74,2014-07-17,52.25094985961914,69.1500015258789,69.6500015258789,68.9000015258789,69.0,4422000.0,18423.13056521739,237.4781739130435,6.147826086956521,0.09
75,2014-07-18,52.13760757446289,69.0,69.19999694824219,68.8499984741211,69.05000305175781,4192975.0,18424.47969565217,237.47652173913045,6.143478260869565,0.09
76,2014-07-21,52.062049865722656,68.9000015258789,69.0,68.69999694824219,68.8499984741211,2612077.0,18425.828826086956,237.4748695652174,6.139130434782609,0.09
77,2014-07-22,52.47763442993164,69.44999694824219,69.5999984741211,68.8499984741211,68.8499984741211,3298917.0,18427.177956521737,237.47321739130436,6.134782608695652,0.09
78,2014-07-23,52.779884338378906,69.8499984741211,69.94999694824219,69.3499984741211,69.5,3395343.0,18428.52708695652,237.47156521739132,6.130434782608695,0.09
79,2014-07-24,52.779884338378906,69.8499984741211,69.9000015258789,69.30000305175781,69.75,4175360.0,18429.876217391302,237.46991304347827,6.126086956521739,0.09
80,2014-07-25,52.32650375366211,69.25,69.80000305175781,69.05000305175781,69.75,3958123.0,18431.225347826086,237.46826086956523,6.121739130434783,0.09
81,2014-07-28,52.13760757446289,69.0,69.44999694824219,68.75,69.30000305175781,3767996.0,18432.574478260867,237.46660869565218,6.117391304347826,0.09
82,2014-07-29,52.024261474609375,68.8499984741211,69.0,68.55000305175781,69.0,4188531.0,18433.92360869565,237.46495652173914,6.113043478260869,0.09
83,2014-07-30,51.60868453979492,68.30000305175781,68.80000305175781,68.05000305175781,68.75,4686578.0,18435.272739130432,237.4633043478261,6.108695652173913,0.09
84,2014-07-31,51.041961669921875,67.55000305175781,68.30000305175781,67.44999694824219,68.19999694824219,6054663.0,18436.621869565217,237.46165217391305,6.104347826086956,0.09
85,2014-08-01,51.041961669921875,67.55000305175781,67.92500305175781,67.5,67.875,3027331.5,18437.970999999998,237.46,6.1,0.09
86,2014-08-04,51.041961669921875,67.55000305175781,67.55000305175781,67.55000305175781,67.55000305175781,0.0,18439.448619047616,237.46080952380953,6.09047619047619,0.09
87,2014-08-05,50.626373291015625,67.0,67.4000015258789,66.5999984741211,66.69999694824219,5684107.0,18440.926238095235,237.46161904761905,6.080952380952381,0.09
88,2014-08-06,50.70193099975586,67.0999984741211,67.30000305175781,66.3499984741211,66.9000015258789,5564883.0,18442.403857142854,237.46242857142857,6.071428571428571,0.09
89,2014-08-07,52.43985366821289,69.4000015258789,69.75,68.44999694824219,68.5,14339419.0,18443.881476190476,237.4632380952381,6.061904761904762,0.09
90,2014-08-08,52.024261474609375,68.8499984741211,69.3499984741211,68.3499984741211,69.0999984741211,8116761.0,18445.359095238095,237.46404761904762,6.052380952380952,0.09
91,2014-08-11,51.948699951171875,68.75,69.19999694824219,68.5999984741211,69.19999694824219,4125333.0,18446.836714285713,237.46485714285714,6.042857142857143,0.09
92,2014-08-12,51.98648452758789,68.80000305175781,68.94999694824219,68.55000305175781,68.8499984741211,3840686.0,18448.314333333332,237.46566666666666,6.033333333333333,0.09
93,2014-08-13,52.25094985961914,69.1500015258789,69.1500015258789,68.69999694824219,68.9000015258789,3516823.0,18449.79195238095,237.4664761904762,6.023809523809524,0.09
94,2014-08-14,52.47763442993164,69.44999694824219,69.6500015258789,68.9000015258789,68.94999694824219,4073190.0,18451.26957142857,237.4672857142857,6.014285714285714,0.09
95,2014-08-15,52.402076721191406,69.3499984741211,69.94999694824219,69.30000305175781,69.75,5837794.0,18452.747190476188,237.46809523809523,6.004761904761905,0.09
96,2014-08-18,52.666534423828125,69.69999694824219,69.94999694824219,69.55000305175781,69.5999984741211,3573541.0,18454.22480952381,237.46890476190478,5.995238095238095,0.09
97,2014-08-19,52.85544204711914,69.94999694824219,70.0,69.6500015258789,69.8499984741211,3255056.0,18455.70242857143,237.4697142857143,5.985714285714286,0.09
98,2014-08-20,52.85544204711914,69.94999694824219,70.0,69.8499984741211,69.94999694824219,2881128.0,18457.180047619047,237.47052380952383,5.976190476190476,0.09
99,2014-08-21,53.119911193847656,70.30000305175781,70.5,69.94999694824219,70.0,4957206.0,18458.657666666666,237.47133333333335,5.966666666666667,0.09
100,2014-08-22,52.85544204711914,69.94999694824219,70.5,69.80000305175781,70.3499984741211,4488168.0,18460.135285714285,237.47214285714287,5.957142857142857,0.09
101,2014-08-25,53.15769577026367,70.3499984741211,70.5,70.1500015258789,70.3499984741211,3002678.0,18461.612904761903,237.4729523809524,5.947619047619048,0.09
102,2014-08-26,53.49772262573242,70.80000305175781,70.8499984741211,70.30000305175781,70.44999694824219,4073172.0,18463.090523809522,237.47376190476191,5.938095238095238,0.09
103,2014-08-27,53.57328414916992,70.9000015258789,70.9000015258789,70.5,70.69999694824219,3707085.0,18464.568142857144,237.47457142857144,5.928571428571429,0.09
104,2014-08-28,53.30881881713867,70.55000305175781,70.9000015258789,70.55000305175781,70.9000015258789,3760221.0,18466.045761904763,237.47538095238096,5.919047619047619,0.09
105,2014-08-29,53.83774185180664,71.25,71.25,70.75,70.8499984741211,5567610.0,18467.52338095238,237.47619047619048,5.90952380952381,0.09
106,2014-09-01,53.913307189941406,71.3499984741211,71.5,71.1500015258789,71.30000305175781,3704833.0,18469.001,237.477,5.9,0.09
107,2014-09-02,54.064430236816406,71.55000305175781,71.75,71.30000305175781,71.4000015258789,4359161.0,18470.411454545454,237.47486363636364,5.8909090909090915,0.09
108,2014-09-03,54.17776107788086,71.69999694824219,72.25,71.6500015258789,71.69999694824219,6804424.0,18471.821909090908,237.47272727272727,5.881818181818182,0.09
109,2014-09-04,54.17776107788086,71.69999694824219,71.9000015258789,71.5,71.5999984741211,4473056.0,18473.232363636365,237.4705909090909,5.872727272727273,0.09
110,2014-09-05,53.95109939575195,71.4000015258789,71.69999694824219,71.19999694824219,71.5999984741211,3851303.0,18474.64281818182,237.46845454545456,5.863636363636364,0.09
111,2014-09-08,54.13999938964844,71.6500015258789,71.6500015258789,71.30000305175781,71.5,3156753.0,18476.053272727273,237.4663181818182,5.8545454545454545,0.09
112,2014-09-09,53.988861083984375,71.44999694824219,71.69999694824219,71.3499984741211,71.5,3436984.0,18477.463727272727,237.46418181818183,5.845454545454546,0.09
113,2014-09-10,53.95109939575195,71.4000015258789,71.5,71.1500015258789,71.3499984741211,3652022.0,18478.87418181818,237.46204545454546,5.836363636363637,0.09
114,2014-09-11,53.913307189941406,71.3499984741211,71.55000305175781,71.05000305175781,71.5,3811471.0,18480.284636363634,237.4599090909091,5.827272727272727,0.09
115,2014-09-12,53.611061096191406,70.94999694824219,71.4000015258789,70.75,71.3499984741211,3096683.0,18481.695090909092,237.45777272727273,5.818181818181818,0.09
116,2014-09-15,53.38438034057617,70.6500015258789,70.9000015258789,70.5999984741211,70.75,3427077.0,18483.105545454546,237.45563636363636,5.8090909090909095,0.09
117,2014-09-16,53.611061096191406,70.94999694824219,71.0999984741211,70.44999694824219,70.55000305175781,5063933.0,18484.516,237.45350000000002,5.800000000000001,0.09
118,2014-09-17,53.23324966430664,70.44999694824219,71.19999694824219,70.30000305175781,71.05000305175781,6248706.0,18485.926454545453,237.45136363636365,5.790909090909091,0.09
119,2014-09-18,53.15769577026367,70.3499984741211,70.44999694824219,69.8499984741211,70.44999694824219,5401680.0,18487.336909090907,237.44922727272728,5.781818181818182,0.09
120,2014-09-19,53.195472717285156,70.4000015258789,70.5999984741211,70.0999984741211,70.5999984741211,10154318.0,18488.747363636365,237.44709090909092,5.772727272727273,0.09
121,2014-09-22,53.23324966430664,70.44999694824219,70.44999694824219,69.94999694824219,70.1500015258789,3993514.0,18490.15781818182,237.44495454545455,5.763636363636364,0.09
122,2014-09-23,52.704322814941406,69.75,70.44999694824219,69.5,70.30000305175781,4630713.0,18491.568272727272,237.44281818181818,5.754545454545455,0.09
123,2014-09-24,52.89323043823242,70.0,70.0999984741211,69.75,69.8499984741211,4981729.0,18492.978727272726,237.44068181818182,5.745454545454546,0.09
124,2014-09-25,52.47763442993164,69.44999694824219,70.19999694824219,69.0999984741211,70.1500015258789,5382607.0,18494.38918181818,237.43854545454545,5.736363636363636,0.09
125,2014-09-26,52.59097671508789,69.5999984741211,69.9000015258789,69.05000305175781,69.19999694824219,4297552.0,18495.799636363634,237.4364090909091,5.7272727272727275,0.09
126,2014-09-29,52.59097671508789,69.5999984741211,69.80000305175781,69.19999694824219,69.69999694824219,3384690.0,18497.21009090909,237.43427272727274,5.718181818181819,0.09
127,2014-09-30,53.08212661743164,70.25,70.25,69.6500015258789,69.6500015258789,5457607.0,18498.620545454545,237.43213636363637,5.709090909090909,0.09
128,2014-10-01,52.704322814941406,69.75,70.4000015258789,69.55000305175781,70.30000305175781,4648395.0,18500.031,237.43,5.7,0.09
129,2014-10-02,52.13760757446289,69.0,69.75,69.0,69.75,4947827.0,18502.445347826088,237.4105652173913,5.7043478260869565,0.09
130,2014-10-03,52.25094985961914,69.1500015258789,69.25,68.75,69.25,3670858.0,18504.859695652172,237.3911304347826,5.708695652173914,0.09
131,2014-10-06,52.32650375366211,69.25,69.55000305175781,69.05000305175781,69.4000015258789,3035558.0,18507.27404347826,237.3716956521739,5.71304347826087,0.09
132,2014-10-07,51.79758071899414,68.55000305175781,69.19999694824219,68.5,69.0999984741211,5533518.0,18509.688391304346,237.3522608695652,5.717391304347826,0.09
133,2014-10-08,51.98648452758789,68.80000305175781,68.94999694824219,68.30000305175781,68.30000305175781,5946556.0,18512.102739130434,237.33282608695652,5.721739130434782,0.09
134,2014-10-09,52.024261474609375,68.8499984741211,69.19999694824219,68.80000305175781,69.1500015258789,6229375.0,18514.51708695652,237.31339130434785,5.72608695652174,0.09
135,2014-10-10,51.835357666015625,68.5999984741211,69.05000305175781,68.1500015258789,68.9000015258789,8146240.0,18516.931434782608,237.29395652173915,5.730434782608696,0.09
136,2014-10-13,51.533111572265625,68.19999694824219,68.25,67.6500015258789,68.05000305175781,6795678.0,18519.345782608696,237.27452173913045,5.734782608695652,0.09
137,2014-10-14,51.34421157836914,67.94999694824219,68.0,67.05000305175781,67.94999694824219,6883209.0,18521.76013043478,237.25508695652175,5.739130434782608,0.09
138,2014-10-15,50.58858871459961,66.94999694824219,68.3499984741211,66.75,68.1500015258789,8972934.0,18524.17447826087,237.23565217391305,5.743478260869566,0.09
139,2014-10-16,49.07735824584961,64.94999694824219,66.3499984741211,64.1500015258789,66.1500015258789,20104319.0,18526.588826086954,237.21621739130435,5.747826086956522,0.09
140,2014-10-17,50.05965805053711,66.25,66.5,64.55000305175781,65.0999984741211,12780377.0,18529.003173913043,237.19678260869566,5.752173913043478,0.09
141,2014-10-20,50.47525405883789,66.80000305175781,66.94999694824219,65.94999694824219,66.19999694824219,8763814.0,18531.417521739128,237.17734782608696,5.756521739130434,0.09
142,2014-10-21,50.815277099609375,67.25,67.25,66.5,66.69999694824219,9909106.0,18533.831869565216,237.15791304347826,5.760869565217392,0.09
143,2014-10-22,51.34421157836914,67.94999694824219,68.0,66.8499984741211,67.1500015258789,8351448.0,18536.2462173913,237.13847826086956,5.765217391304348,0.09
144,2014-10-23,51.38199234008789,68.0,68.19999694824219,67.3499984741211,67.69999694824219,9610508.0,18538.66056521739,237.11904347826086,5.769565217391304,0.09
145,2014-10-24,51.34421157836914,67.94999694824219,67.94999694824219,67.5999984741211,67.8499984741211,6136426.0,18541.074913043478,237.09960869565217,5.77391304347826,0.09
146,2014-10-27,51.646453857421875,68.3499984741211,68.5,68.0999984741211,68.5,6400033.0,18543.489260869563,237.0801739130435,5.778260869565218,0.09
147,2014-10-28,52.062049865722656,68.9000015258789,69.0999984741211,68.5,68.5,7001767.0,18545.90360869565,237.0607391304348,5.782608695652174,0.09
148,2014-10-29,52.25094985961914,69.1500015258789,69.30000305175781,68.94999694824219,69.19999694824219,4788922.0,18548.317956521736,237.0413043478261,5.78695652173913,0.09
149,2014-10-30,52.47763442993164,69.44999694824219,69.44999694824219,68.69999694824219,69.25,6851824.0,18550.732304347825,237.0218695652174,5.791304347826086,0.09
150,2014-10-31,53.195472717285156,70.4000015258789,70.4000015258789,69.6500015258789,70.0,13650866.0,18553.14665217391,237.0024347826087,5.7956521739130435,0.09
151,2014-11-01,53.00657081604004,70.1500015258789,70.42499923706055,69.7750015258789,70.1500015258789,9940757.0,18555.560999999998,236.983,5.8,0.09
152,2014-11-03,52.81766891479492,69.9000015258789,70.44999694824219,69.9000015258789,70.30000305175781,6230648.0,18558.205285714284,236.9481904761905,5.79047619047619,0.09142857142857143
153,2014-11-04,52.81766891479492,69.9000015258789,70.3499984741211,69.8499984741211,69.94999694824219,5887017.0,18560.84957142857,236.91338095238095,5.780952380952381,0.09285714285714286
154,2014-11-05,53.271034240722656,70.5,70.6500015258789,70.05000305175781,70.05000305175781,6446196.0,18563.493857142854,236.87857142857143,5.771428571428571,0.09428571428571428
155,2014-11-06,53.38438034057617,70.6500015258789,70.80000305175781,70.3499984741211,70.4000015258789,6093770.0,18566.13814285714,236.84376190476192,5.761904761904762,0.09571428571428571
156,2014-11-07,53.119911193847656,70.30000305175781,70.6500015258789,70.0,70.5999984741211,5625368.0,18568.782428571427,236.80895238095238,5.752380952380952,0.09714285714285714
157,2014-11-10,53.271034240722656,70.5,70.5999984741211,70.25,70.3499984741211,4098996.0,18571.426714285713,236.77414285714286,5.742857142857143,0.09857142857142857
158,2014-11-11,53.535499572753906,70.8499984741211,70.94999694824219,70.55000305175781,70.55000305175781,4427555.0,18574.071,236.73933333333335,5.733333333333333,0.09999999999999999
159,2014-11-12,53.57328414916992,70.9000015258789,70.94999694824219,70.6500015258789,70.80000305175781,5719682.0,18576.715285714283,236.7045238095238,5.723809523809524,0.10142857142857142
160,2014-11-13,54.02665328979492,71.5,71.5,70.94999694824219,71.0,5550629.0,18579.35957142857,236.6697142857143,5.714285714285714,0.10285714285714286
161,2014-11-14,53.988861083984375,71.44999694824219,71.6500015258789,71.30000305175781,71.6500015258789,4386100.0,18582.003857142856,236.63490476190478,5.704761904761905,0.10428571428571429
162,2014-11-17,53.95109939575195,71.4000015258789,71.44999694824219,71.0,71.05000305175781,4292099.0,18584.648142857142,236.60009523809524,5.6952380952380945,0.1057142857142857
163,2014-11-18,54.102210998535156,71.5999984741211,71.75,71.30000305175781,71.4000015258789,4953185.0,18587.29242857143,236.56528571428572,5.685714285714285,0.10714285714285714
164,2014-11-19,54.17776107788086,71.69999694824219,71.8499984741211,71.44999694824219,71.5,4102029.0,18589.936714285715,236.5304761904762,5.676190476190476,0.10857142857142857
165,2014-11-20,54.215545654296875,71.75,71.80000305175781,71.55000305175781,71.69999694824219,3894955.0,18592.581,236.49566666666666,5.666666666666666,0.11
166,2014-11-21,54.48003005981445,72.0999984741211,72.1500015258789,71.75,71.9000015258789,6699171.0,18595.225285714285,236.46085714285715,5.657142857142857,0.11142857142857143
167,2014-11-24,54.215545654296875,71.75,72.1500015258789,71.75,72.05000305175781,5285954.0,18597.86957142857,236.42604761904764,5.647619047619047,0.11285714285714285
168,2014-11-25,54.102210998535156,71.5999984741211,71.9000015258789,71.44999694824219,71.69999694824219,5042502.0,18600.513857142858,236.3912380952381,5.638095238095238,0.11428571428571428
169,2014-11-26,54.29112243652344,71.8499984741211,71.94999694824219,71.5999984741211,71.75,5950069.0,18603.158142857144,236.35642857142858,5.628571428571428,0.11571428571428571
170,2014-11-27,54.517799377441406,72.1500015258789,72.19999694824219,71.75,71.9000015258789,3463884.0,18605.802428571427,236.32161904761907,5.619047619047619,0.11714285714285713
171,2014-11-28,54.8200569152832,72.55000305175781,72.69999694824219,71.94999694824219,72.1500015258789,4984821.0,18608.446714285714,236.28680952380952,5.609523809523809,0.11857142857142856
172,2014-12-01,55.08451843261719,72.9000015258789,73.05000305175781,72.4000015258789,72.44999694824219,7821999.0,18611.091,236.252,5.6,0.12
