,Date,Adj_Close,Close,High,Low,Open,Volume,GDP,CPI,Unemployment_Rate,Fed_Funds_Rate
0,2014-04-01,74.15412139892578,81.56999969482422,81.61000061035156,80.38999938964844,80.38999938964844,6555000.0,18185.911,236.468,6.2,0.09
1,2014-04-02,74.24503326416016,81.66999816894531,81.97000122070312,81.30000305175781,81.72000122070312,6073500.0,18189.41941269841,236.48942857142856,6.204761904761905,0.09
2,2014-04-03,74.26321411132812,81.69000244140625,82.23999786376953,81.13999938964844,81.91999816894531,4930100.0,18192.927825396826,236.51085714285713,6.20952380952381,0.09
3,2014-04-04,73.1177749633789,80.43000030517578,82.8499984741211,80.4000015258789,82.31999969482422,8894400.0,18196.436238095237,236.5322857142857,6.214285714285714,0.09
4,2014-04-07,71.93595123291016,79.12999725341797,80.80000305175781,78.55999755859375,80.41999816894531,9000800.0,18199.94465079365,236.55371428571428,6.219047619047619,0.09
5,2014-04-08,72.33595275878906,79.56999969482422,79.6500015258789,78.12000274658203,79.2699966430664,7085100.0,18203.453063492063,236.57514285714285,6.223809523809524,0.09
6,2014-04-09,73.15412902832031,80.47000122070312,80.52999877929688,79.26000213623047,79.97000122070312,7004800.0,18206.961476190478,236.59657142857142,6.228571428571429,0.09
7,2014-04-10,70.4632339477539,77.51000213623047,80.91999816894531,77.4800033569336,80.91999816894531,10160200.0,18210.46988888889,236.618,6.233333333333333,0.09
8,2014-04-11,70.0086898803711,77.01000213623047,77.94999694824219,76.80999755859375,77.51000213623047,9204100.0,18213.9783015873,236.63942857142857,6.238095238095238,0.09
9,2014-04-14,70.56324005126953,77.62000274658203,77.83000183105469,76.8499984741211,77.69999694824219,5964700.0,18217.486714285715,236.66085714285714,6.242857142857143,0.09
10,2014-04-15,70.59960174560547,77.66000366210938,78.20999908447266,76.30999755859375,77.88999938964844,6398700.0,18220.995126984126,236.6822857142857,6.247619047619048,0.09
11,2014-04-16,71.77230834960938,78.94999694824219,78.9800033569336,78.19000244140625,78.37999725341797,5958800.0,18224.50353968254,236.70371428571428,6.252380952380952,0.09
12,2014-04-17,72.71775817871094,79.98999786376953,80.22000122070312,78.5999984741211,78.69999694824219,7627700.0,18228.01195238095,236.72514285714286,6.257142857142857,0.09
13,2014-04-21,71.91776275634766,79.11000061035156,79.9800033569336,78.69000244140625,79.95999908447266,7080300.0,18231.520365079366,236.74657142857143,6.261904761904762,0.09
14,2014-04-22,72.22686004638672,79.44999694824219,79.88999938964844,79.20999908447266,79.22000122070312,5876000.0,18235.028777777778,236.768,6.266666666666667,0.09
15,2014-04-23,72.29048156738281,79.5199966430664,79.94999694824219,78.97000122070312,79.52999877929688,4148600.0,18238.53719047619,236.78942857142857,6.271428571428571,0.09
16,2014-04-24,72.35413360595703,79.58999633789062,80.05999755859375,79.11000061035156,79.73999786376953,4632700.0,18242.045603174603,236.81085714285715,6.276190476190476,0.09
17,2014-04-25,71.11776733398438,78.2300033569336,79.45999908447266,78.16000366210938,79.45999908447266,6193300.0,18245.554015873015,236.83228571428572,6.280952380952381,0.09
18,2014-04-28,70.70869445800781,77.77999877929688,79.05999755859375,76.87999725341797,78.76000213623047,7522700.0,18249.06242857143,236.8537142857143,6.285714285714286,0.09
19,2014-04-29,71.49050903320312,78.63999938964844,78.68000030517578,77.73999786376953,78.3499984741211,4608700.0,18252.57084126984,236.87514285714286,6.29047619047619,0.09
20,2014-04-30,72.12686920166016,79.33999633789062,79.52999877929688,78.18000030517578,78.5,6550200.0,18256.079253968255,236.89657142857143,6.295238095238095,0.09
21,2014-05-01,72.32684326171875,79.55999755859375,79.87000274658203,79.26000213623047,79.3499984741211,6486800.0,18259.587666666666,236.918,6.3,0.09
22,2014-05-02,73.00867462158203,80.30999755859375,80.55000305175781,79.62000274658203,79.62000274658203,7599300.0,18263.096079365077,236.93290476190478,6.29047619047619,0.09047619047619047
23,2014-05-05,73.8359375,81.22000122070312,81.30999755859375,79.80000305175781,80.41999816894531,5669800.0,18266.604492063492,236.94780952380952,6.280952380952381,0.09095238095238095
24,2014-05-06,73.66321563720703,81.02999877929688,81.62999725341797,80.80000305175781,81.58999633789062,10696500.0,18270.112904761903,236.9627142857143,6.271428571428571,0.09142857142857143
25,2014-05-07,72.99049377441406,80.29000091552734,82.44000244140625,80.12000274658203,81.6500015258789,11906800.0,18273.621317460318,236.97761904761904,6.261904761904762,0.0919047619047619
26,2014-05-08,74.18138885498047,81.5999984741211,82.2699966430664,80.06999969482422,80.20999908447266,9257700.0,18277.12973015873,236.99252380952382,6.252380952380952,0.09238095238095238
27,2014-05-09,74.49957275390625,81.94999694824219,82.0199966430664,80.9000015258789,81.2699966430664,5376600.0,18280.638142857144,237.00742857142856,6.242857142857143,0.09285714285714286
28,2014-05-12,74.92684936523438,82.41999816894531,82.94000244140625,82.08000183105469,82.08000183105469,5704400.0,18284.146555555555,237.02233333333334,6.233333333333333,0.09333333333333334
29,2014-05-13,74.61775970458984,82.08000183105469,82.75,81.75,82.43000030517578,5274700.0,18287.654968253966,237.0372380952381,6.223809523809524,0.09380952380952381
30,2014-05-14,73.5632095336914,80.91999816894531,82.18000030517578,80.62999725341797,81.7699966430664,6192000.0,18291.16338095238,237.05214285714285,6.214285714285714,0.09428571428571429
31,2014-05-15,72.86322021484375,80.1500015258789,80.83000183105469,79.20999908447266,80.63999938964844,7687700.0,18294.671793650792,237.06704761904763,6.204761904761905,0.09476190476190477
32,2014-05-16,73.08140563964844,80.38999938964844,80.41999816894531,79.33999633789062,80.16999816894531,5823700.0,18298.180206349207,237.08195238095237,6.1952380952380945,0.09523809523809523
33,2014-05-19,73.68140411376953,81.05000305175781,81.37999725341797,80.13999938964844,80.43000030517578,4896900.0,18301.688619047618,237.09685714285715,6.185714285714285,0.09571428571428571
34,2014-05-20,73.71776580810547,81.08999633789062,81.76000213623047,80.5199966430664,80.94000244140625,6023200.0,18305.197031746033,237.1117619047619,6.176190476190476,0.09619047619047619
35,2014-05-21,74.71774291992188,82.19000244140625,82.33999633789062,81.41999816894531,81.41999816894531,4736400.0,18308.705444444444,237.12666666666667,6.166666666666666,0.09666666666666666
36,2014-05-22,74.86321258544922,82.3499984741211,82.79000091552734,82.04000091552734,82.19000244140625,4652000.0,18312.213857142855,237.14157142857144,6.157142857142857,0.09714285714285714
37,2014-05-23,75.7450180053711,83.31999969482422,83.36000061035156,82.19000244140625,82.19000244140625,4580300.0,18315.72226984127,237.15647619047618,6.147619047619047,0.09761904761904762
38,2014-05-27,76.12683868408203,83.73999786376953,83.9800033569336,83.31999969482422,83.55999755859375,5197700.0,18319.23068253968,237.17138095238096,6.138095238095238,0.0980952380952381
39,2014-05-28,75.99955749511719,83.5999984741211,83.9000015258789,83.25,83.80000305175781,4652100.0,18322.739095238096,237.1862857142857,6.128571428571428,0.09857142857142857
40,2014-05-29,76.39045715332031,84.02999877929688,84.08999633789062,83.43000030517578,83.91999816894531,6522000.0,18326.247507936507,237.20119047619048,6.119047619047619,0.09904761904761905
41,2014-05-30,76.37230682373047,84.01000213623047,84.38999938964844,83.62000274658203,83.80999755859375,6352400.0,18329.75592063492,237.21609523809522,6.109523809523809,0.09952380952380953
42,2014-06-01,76.49048233032227,84.13999938964844,84.40499877929688,83.81500244140625,84.03999710083008,5143100.0,18333.264333333333,237.231,6.1,0.1
43,2014-06-02,76.60865783691406,84.2699966430664,84.41999816894531,84.01000213623047,84.2699966430664,3933800.0,18336.61327272727,237.24313636363635,6.1045454545454545,0.09954545454545455
44,2014-06-03,76.25410461425781,83.87999725341797,84.2300033569336,83.72000122070312,84.06999969482422,4541400.0,18339.962212121212,237.2552727272727,6.1090909090909085,0.09909090909090909
45,2014-06-04,76.58137512207031,84.23999786376953,84.4000015258789,83.30999755859375,83.8499984741211,5800100.0,18343.31115151515,237.2674090909091,6.113636363636363,0.09863636363636365
46,2014-06-05,77.07228088378906,84.77999877929688,84.94999694824219,83.9000015258789,84.37000274658203,5956000.0,18346.66009090909,237.27954545454546,6.118181818181818,0.09818181818181819
47,2014-06-06,76.91773986816406,84.61000061035156,84.98999786376953,84.2699966430664,84.91000366210938,5302800.0,18350.00903030303,237.29168181818181,6.122727272727272,0.09772727272727273
48,2014-06-09,77.70865631103516,85.4800033569336,85.86000061035156,84.52999877929688,84.5999984741211,5667600.0,18353.35796969697,237.30381818181817,6.127272727272727,0.09727272727272727
49,2014-06-10,77.04501342773438,84.75,85.4000015258789,84.69999694824219,85.4000015258789,4632600.0,18356.70690909091,237.31595454545453,6.131818181818182,0.09681818181818182
50,2014-06-11,76.64502716064453,84.30999755859375,84.80999755859375,84.16999816894531,84.5999984741211,4300900.0,18360.055848484848,237.3280909090909,6.136363636363636,0.09636363636363636
51,2014-06-12,75.27230072021484,82.80000305175781,84.19999694824219,82.5999984741211,84.02999877929688,7231400.0,18363.404787878786,237.34022727272728,6.140909090909091,0.09590909090909092
52,2014-06-13,75.27230072021484,82.80000305175781,82.98999786376953,81.80000305175781,82.75,4711100.0,18366.753727272728,237.35236363636363,6.1454545454545455,0.09545454545454546
53,2014-06-16,75.72683715820312,83.30000305175781,83.44000244140625,82.55999755859375,82.63999938964844,5181100.0,18370.102666666666,237.3645,6.15,0.095
54,2014-06-17,75.59956359863281,83.16000366210938,83.45999908447266,82.61000061035156,82.9800033569336,4535900.0,18373.451606060604,237.37663636363635,6.154545454545454,0.09454545454545454
55,2014-06-18,75.98139190673828,83.58000183105469,83.75,82.80999755859375,83.18000030517578,4536300.0,18376.800545454545,237.3887727272727,6.159090909090909,0.09409090909090909
56,2014-06-19,76.15409851074219,83.7699966430664,83.91999816894531,83.25,83.6500015258789,4326900.0,18380.149484848484,237.4009090909091,6.163636363636364,0.09363636363636364
57,2014-06-20,75.29047393798828,82.81999969482422,84.08000183105469,82.79000091552734,84.06999969482422,11073400.0,18383.49842424242,237.41304545454545,6.168181818181818,0.09318181818181819
58,2014-06-23,75.23593139648438,82.76000213623047,82.93000030517578,82.31999969482422,82.8499984741211,3946600.0,18386.847363636363,237.4251818181818,6.172727272727273,0.09272727272727273
59,2014-06-24,75.1632080078125,82.68000030517578,83.56999969482422,82.48999786376953,82.68000030517578,5057100.0,18390.1963030303,237.43731818181817,6.177272727272728,0.09227272727272727
60,2014-06-25,76.27229309082031,83.9000015258789,84.31999969482422,82.4800033569336,82.66999816894531,7899200.0,18393.545242424243,237.44945454545453,6.181818181818182,0.09181818181818181
61,2014-06-26,76.77227020263672,84.44999694824219,84.68000030517578,83.7699966430664,84.68000030517578,6424000.0,18396.89418181818,237.4615909090909,6.1863636363636365,0.09136363636363637
62,2014-06-27,77.54501342773438,85.30000305175781,85.38999938964844,84.12999725341797,84.12999725341797,17932200.0,18400.24312121212,237.47372727272727,6.190909090909091,0.09090909090909091
63,2014-06-30,77.94499969482422,85.73999786376953,86.06999969482422,85.06999969482422,85.44000244140625,6991400.0,18403.59206060606,237.48586363636363,6.195454545454545,0.09045454545454545
